chunk_id,podcast_id,filename,podcast_title,chunk_index,content_preview,embedding_size
580,15,2025-07-14_Minus One_Alexandr Wang_ Scale AI_ _ the Startup Hunger Games.txt,Minus One Alexandr Wang Scale AI the Startup Hunger Games,1,by like starting a new idea and so there's a lot of like I think there's a lot of like um you know uh turmoil associated with all that but ultimately um we built scale um it was kind of like it was ki,16024
321,10,2025-07-14_Lex Fridman Podcast__474 _ DHH_ Future of Programming_ AI_ Ruby on Rails_ Productivity _ Parenting.txt,Lex Fridman Podcast 474 DHH Future of Programming AI Ruby on Rails Productivity Parenting,10,"away number one, but I actually like JavaScript. I don't think it's a bad language. It gets a lot of flack. People add a string of two plus a one and it gives something nonsense. And I just go like, y",16042
216,6,2025-06-21_All-In with Chamath_ Jason_ Sacks _ Friedberg_IPOs and SPACs are Back_ Mag 7 Showdown_ Zuck on Tilt_ Apple_s Fumble_ GENIUS Act passes Senate.txt,All In with Chamath Jason Sacks Friedberg IPOs and SPACs are Back Mag 7 Showdown Zuck on Tilt Apple s Fumble GENIUS Act passes Senate,32,"adopt and do rebuild using AI and those that don't for 100 100%. I had a call yesterday with one of the largest private equity funds in the world, hundreds of billions of dollars under management and ",16008
349,10,2025-07-14_Lex Fridman Podcast__474 _ DHH_ Future of Programming_ AI_ Ruby on Rails_ Productivity _ Parenting.txt,Lex Fridman Podcast 474 DHH Future of Programming AI Ruby on Rails Productivity Parenting,38,"all written in Bash. I'd never written any serious amount of code in Bash before. So I was using AI to collaborate, to write a bunch of Bash with me, 'cause I needed all this. I knew what I wanted. I ",15969
336,10,2025-07-14_Lex Fridman Podcast__474 _ DHH_ Future of Programming_ AI_ Ruby on Rails_ Productivity _ Parenting.txt,Lex Fridman Podcast 474 DHH Future of Programming AI Ruby on Rails Productivity Parenting,25,"it in a way like Ruby does it. None does it with an articulated vision of humanity, a trust in humanity like Matz does, that is the opposite end of the spectrum of Java. - Yeah, I mean for my aestheti",15992
165,5,2025-07-19_All-In with Chamath_ Jason_ Sacks _ Friedberg_Trump vs Powell_ Solving the Debt Crisis_ The _10T AGI Prize_ GENIUS Act Becomes Law.txt,All In with Chamath Jason Sacks Friedberg Trump vs Powell Solving the Debt Crisis The 10T AGI Prize GENIUS Act Becomes Law,19,"that's well underway. Obviously, you know, getting a vote as strong as they did in the House is indicative of what can happen in the Senate. If we deliver on these two pieces of legislation, I mean, t",15991
498,12,2025-06-18_Y Combinator Startup Podcast_Cursor CEO_ Going Beyond Code_ Superintelligent AI Agents And Why Taste Still Matters.txt,Y Combinator Startup Podcast Cursor CEO Going Beyond Code Superintelligent AI Agents And Why Taste Still Matters,12,We were always excited about it. We were always excited about you know how AI was going to change coding. We had a little bit of trepidation about going and working on that space because there were so,15949
381,10,2025-07-14_Lex Fridman Podcast__474 _ DHH_ Future of Programming_ AI_ Ruby on Rails_ Productivity _ Parenting.txt,Lex Fridman Podcast 474 DHH Future of Programming AI Ruby on Rails Productivity Parenting,70,"people's money, completely understandably, they want a return and they would prefer to have the largest return possible. 'Cause not them sitting in the code. It's not them getting the daily satisfacti",15998
327,10,2025-07-14_Lex Fridman Podcast__474 _ DHH_ Future of Programming_ AI_ Ruby on Rails_ Productivity _ Parenting.txt,Lex Fridman Podcast 474 DHH Future of Programming AI Ruby on Rails Productivity Parenting,16,"just being better. - It is, if I was gonna steal man the other side just for a half second, people would say, well, maybe yes, most people do sort of begrudgingly agree that is a pretty good browser. ",15960
133,4,2025-06-28_All-In with Chamath_ Jason_ Sacks _ Friedberg_12 Day War_ Socialism Wins in NYC_ Stocks All-Time High_ AI Copyright_ Science Corner.txt,All In with Chamath Jason Sacks Friedberg 12 Day War Socialism Wins in NYC Stocks All Time High AI Copyright Science Corner,38,"as you flood things with printed money when you start to print more money everything goes up in price. So, one argument here might be that we're actually not necessarily seeing an improvement in the f",15970
868,23,2025-07-06_Signals and Threads_What Is an Operating System_ with Anil Madhavapeddy.txt,Signals and Threads What Is an Operating System with Anil Madhavapeddy,25,that irrespective of when the garbage collection is happening that the program is still maintaining type safety so nothing can ever observably be violated by a garbage collection happening and we ende,15992
627,16,2025-06-04_All-In with Chamath_ Jason_ Sacks _ Friedberg_Jared Isaacman_ What went wrong at NASA _ The All-In Interview.txt,All In with Chamath Jason Sacks Friedberg Jared Isaacman What went wrong at NASA The All In Interview,21,"that would have been the fine position to state the entire time that we've done it and we're moving on. But we didn't. For 35 years, we said we're going back and we spent over a hundred billion of tax",15961
75,3,2025-06-13_All-In with Chamath_ Jason_ Sacks _ Friedberg_ICE Raids_ LA Riots_ Strong Economic Data_ Politicized Fed_ Iran War with Tucker Carlson.txt,All In with Chamath Jason Sacks Friedberg ICE Raids LA Riots Strong Economic Data Politicized Fed Iran War with Tucker Carlson,29,300 to400 billion dollar above forecast in terms of our receipts meaning the revenues that we will take in and you get to that number by looking at the last three months of tariffs and forecasting for,15966
832,22,2025-05-31_All-In with Chamath_ Jason_ Sacks _ Friedberg_AI Doom vs Boom_ EA Cult Returns_ BBB Upside_ US Steel and Golden Votes.txt,All In with Chamath Jason Sacks Friedberg AI Doom vs Boom EA Cult Returns BBB Upside US Steel and Golden Votes,31,"is little old me. But there are lots of people ripping in huge huge huge checks, hundreds of billions of dollars. I think the sole focus has to be to make sure that the energy policy of America is rob",15995
69,3,2025-06-13_All-In with Chamath_ Jason_ Sacks _ Friedberg_ICE Raids_ LA Riots_ Strong Economic Data_ Politicized Fed_ Iran War with Tucker Carlson.txt,All In with Chamath Jason Sacks Friedberg ICE Raids LA Riots Strong Economic Data Politicized Fed Iran War with Tucker Carlson,23,"emotional issue and uh oh, apology. I just noticed forgot to hit publish on last week's episode, but let's let that go. Uh it won't happen again. Sachs, what are your thoughts here? Well, I mean, you'",16022
870,23,2025-07-06_Signals and Threads_What Is an Operating System_ with Anil Madhavapeddy.txt,Signals and Threads What Is an Operating System with Anil Madhavapeddy,27,java you have to understand the atomics and the various interfaces they're exposed there's different levels of things exposed in different versions of the jvm in ocamel this is potentially just becaus,15989
746,20,2025-07-04_All-In with Chamath_ Jason_ Sacks _ Friedberg_Big Beautiful Bill_ Elon_Trump_ Dollar Down Big_ Harvard_s Money Problems_ Figma IPO.txt,All In with Chamath Jason Sacks Friedberg Big Beautiful Bill Elon Trump Dollar Down Big Harvard s Money Problems Figma IPO,19,started bringing this up incessantly on the program and to the point at which it was during it was during co I started doing this. Yeah. It was three years ago and um you know like Yeah. I mean you're,15964
6,1,2025-06-17_Software Engineering Daily_NVIDIA_s Agentic AI for Container Security with Amanda Saunders and Allan Enemark.txt,Software Engineering Daily NVIDIA s Agentic AI for Container Security with Amanda Saunders and Allan Enemark,5,data that it's hard to get grips on you can't store it all if you have stored it all it's hard to kind of munch through it and so really the way we're trying to approach that problem is to use it as l,15969
50,3,2025-06-13_All-In with Chamath_ Jason_ Sacks _ Friedberg_ICE Raids_ LA Riots_ Strong Economic Data_ Politicized Fed_ Iran War with Tucker Carlson.txt,All In with Chamath Jason Sacks Friedberg ICE Raids LA Riots Strong Economic Data Politicized Fed Iran War with Tucker Carlson,4,"bad folks. And then this time now it seems like, hey, we're just going to roll up to a farm. We're going to roll up to a Home Depot. Just grab everybody. We'll figure it out later if their, you know, ",15997
393,10,2025-07-14_Lex Fridman Podcast__474 _ DHH_ Future of Programming_ AI_ Ruby on Rails_ Productivity _ Parenting.txt,Lex Fridman Podcast 474 DHH Future of Programming AI Ruby on Rails Productivity Parenting,82,"business because it never gets any easier. So you're gonna fail on all metrics if you just go, there's only work and nothing else. And I didn't want that. I wanted the happiness of flow. I understood ",16068
25,2,2025-06-17_SED News_ Corporate Spies_ Postgres_ and the Weird Life of Devs Right Now.txt,SED News Corporate Spies Postgres and the Weird Life of Devs Right Now,1,"But anyway, let's get on to the mainstream headlines. We're going to be looking at a couple of things. We're going to be looking at Deel and Rippling and what's going on over there. And we're also goi",16043
776,21,2025-07-07_The Top Shelf_Chris Lattner_ Creator of LLVM_ Swift_ and Mojo.txt,The Top Shelf Chris Lattner Creator of LLVM Swift and Mojo,9,he he led the team through a lot of changes and did a lot of the core technology within the stack he happened to be an Objective C nerd and he was pushing for things like garbage collection and a bunc,16000
134,4,2025-06-28_All-In with Chamath_ Jason_ Sacks _ Friedberg_12 Day War_ Socialism Wins in NYC_ Stocks All-Time High_ AI Copyright_ Science Corner.txt,All In with Chamath Jason Sacks Friedberg 12 Day War Socialism Wins in NYC Stocks All Time High AI Copyright Science Corner,39,"looked at as politicizing the office of the Federal Reserve. There is enough data that can justify cutting rates. If you cut rates, and we've talked about this before, two things will happen. Number o",15977
752,20,2025-07-04_All-In with Chamath_ Jason_ Sacks _ Friedberg_Big Beautiful Bill_ Elon_Trump_ Dollar Down Big_ Harvard_s Money Problems_ Figma IPO.txt,All In with Chamath Jason Sacks Friedberg Big Beautiful Bill Elon Trump Dollar Down Big Harvard s Money Problems Figma IPO,25,"growing, there's a lot of internal people that that will do it, right? So, I mean, that's a key point here, which is means that the debt's going to get more expensive if there's a smaller market. That",15979
269,8,2025-06-26_WayForward Games with Tomm Hulett and Voldi Way.txt,WayForward Games with Tomm Hulett and Voldi Way,9,"far enough? So, there's things, quality of life things like, you can aim at 360 degrees. You're not limited to the eight directions. I mean, it started on the D-pad, on the NES. Konami really pushed f",16025
105,4,2025-06-28_All-In with Chamath_ Jason_ Sacks _ Friedberg_12 Day War_ Socialism Wins in NYC_ Stocks All-Time High_ AI Copyright_ Science Corner.txt,All In with Chamath Jason Sacks Friedberg 12 Day War Socialism Wins in NYC Stocks All Time High AI Copyright Science Corner,10,to happen next. I can tell you I don't think the Israelis are going to sit by quietly and allow this Iranian regime to continue to go out and build up a military that's constantly shouting death to Is,15990
233,6,2025-06-21_All-In with Chamath_ Jason_ Sacks _ Friedberg_IPOs and SPACs are Back_ Mag 7 Showdown_ Zuck on Tilt_ Apple_s Fumble_ GENIUS Act passes Senate.txt,All In with Chamath Jason Sacks Friedberg IPOs and SPACs are Back Mag 7 Showdown Zuck on Tilt Apple s Fumble GENIUS Act passes Senate,49,So it is true that the number one stable coin issuer on the planet right now is an offshore company and that is partly because there has not been a regulatory framework in the US and there's been host,15942
84,3,2025-06-13_All-In with Chamath_ Jason_ Sacks _ Friedberg_ICE Raids_ LA Riots_ Strong Economic Data_ Politicized Fed_ Iran War with Tucker Carlson.txt,All In with Chamath Jason Sacks Friedberg ICE Raids LA Riots Strong Economic Data Politicized Fed Iran War with Tucker Carlson,38,"or whatever. But to really go to McConnell and say, ""Yeah, listen, son. You know, this is going to hurt in in the following six ways unless you obey, you little bitch."" Which is really what he ought t",15964
